"y" "x1" "x2" "x3" "x4" "x5" "x6" "x7" "x8" "x9" "x10" "x11"
"1" -82.1087693760545 4.1 0.713345591344405 7.98088373642551 3.48874906924594 4.20209466059035 3.94586871843785 -0.657515634549782 1.79999297401953 7.32851015599591 21.9855304679877 1.92611157566162
"2" -40.9457673301364 8.1 0.696886805202812 7.97493974896798 5.75161919588189 6.4485060010847 4.16940595023334 -3.81851971638389 -1.29675509478386 5.25133516761625 15.7540055028488 3.55252866452903
"3" -56.6337901814941 7.1 1.06703485407867 8.0849597619938 0.8379061714532 1.90494102553187 2.08575904951431 0.830585598479956 3.04182904115385 7.59730836568227 22.7919250970468 3.5442270922339
"4" -61.8769917544404 1.1 1.25491142290412 7.86292307001163 1.20065346183022 2.45556488473433 1.54106183559634 1.85814537620172 5.28331295016884 3.83872779075621 11.5161833722686 1.32998871497146
"5" -51.1411713073653 0.1 0.493601811102126 7.98183552833576 2.58683838146982 3.08044019257195 1.21049815439619 2.96249252464622 6.46312785616398 9.53447215251706 28.6034164575512 5.89827009533018
"6" -83.8313462422512 0.1 2.44946495291544 8.03925198440212 2.41810617017394 4.86757112308938 4.76455426542088 2.94368801009841 5.74179913505282 9.08941755668474 27.2682526700542 3.75737051624168
"7" -5.76579061313817 8.1 1.80180373878684 7.97667916264043 0.544830120192155 2.34663385897899 0.598544868407771 -3.99627932091244 -0.506349852973711 6.7429405738603 20.2288217215809 4.03532771666997
"8" -43.7837882656677 9.1 0.16271569276927 8.15501016884878 1.35180646790907 1.51452216067834 1.43744944827631 -1.18577518174425 -0.0242155947763472 9.75097637504148 29.2529291251244 7.4307374077555
"9" -60.573815552238 3.1 3.78421246261802 8.03663893028191 0.270438723529036 4.05465118614705 4.77334608440287 -3.89518412738107 -3.4132029037579 8.50722895986021 25.5216868795806 5.16386694459598
"10" -48.215411493666 4.1 2.35074206514284 8.04280731424396 0.380722542866131 2.73146460800897 0.0778906885534525 -0.489927275339141 4.56842405466484 3.69075066778712 11.0722520033614 3.44812705161125
"11" -75.4056526277779 5.1 1.8527241228451 7.93307825995414 1.62417484761989 3.47689897046499 4.49622964020818 2.04773047473282 4.26781903792301 7.84861738546525 23.5458521563957 0.728683892280085
"12" -53.2441320471037 4.1 3.10750440421514 8.10708254966418 6.97644881027651 10.0839532144917 1.45708660245873 -1.95707432064228 5.50954684715847 4.85771411358403 14.5731423407521 1.57909168412422
"13" -71.282184841101 8.1 1.33561370494543 7.97265670243633 6.49918051217481 7.83479421712024 4.55427227541804 1.53556611668319 14.873408498611 11.0586025309495 33.1758075928484 4.35199342748357
"14" -73.1768693845736 2.1 0.504501425868366 8.08212264913529 2.07165945284239 2.57616087871075 3.26092174858786 -2.18761052144691 0.230722076687443 3.12459235439757 9.37377706319272 2.35827821560116
"15" -98.4233173688782 2.1 0.680590945146978 8.08991729387399 7.58965200345957 8.27024294860655 4.89040811196901 0.0663804113864899 6.95107682973588 10.9834262667579 32.9502788002738 1.30958983666714
"16" -59.7322133065595 7.1 2.93634803401539 7.98654009696138 2.54646225082369 5.48281028483908 2.66091186669655 1.12982586538419 5.53010262438803 5.38348807563023 16.1504642268907 8.2891983831837
"17" -75.0591821352702 7.1 0.27257515480509 7.9601375738238 1.93280922618586 2.20538438099095 4.27869444712996 -0.912082651630044 2.35086299797132 17.1877586742017 51.563276022605 2.90578883266527
"18" -90.5392085461179 1.1 1.6375294157234 8.1422351961272 2.1938848032686 3.831414218992 3.65443091839552 0.292754387017339 3.0826108158078 8.99947090511685 26.9984127153506 5.55798089979297
"19" -62.3082919667999 6.1 3.88608928500209 7.91288979052661 2.15654651752784 6.04263580252993 3.59851042972878 -2.24432822759263 8.9565274503337 1.10138393199544 3.30415179598632 1.97745624101302
"20" -35.71963405373 9.1 3.45897279374301 7.94928154405227 2.87740723951728 6.33638003326029 1.09341073199175 -1.70764522696845 1.5352451757934 17.8066539390828 53.4199618172483 1.25325220546521
"21" -69.9275352766272 5.1 0.574483266409952 8.02482025725525 0.322582956431158 0.89706622284111 4.19014192419127 -2.40097556868568 -0.431341126021545 9.33743610138796 28.0123083041639 2.78540879511576
"22" -40.766138708201 5.1 3.2394683410041 7.94905656224442 1.60746641915979 4.8469347601639 1.69316990766674 2.92052633478306 4.30639004236632 7.27320330393623 21.8196099118087 4.25421077905812
"23" -75.8481218635051 6.1 0.822378844895866 8.0538660435839 1.33727436789264 2.15965321278851 3.75248369527981 0.158343330491334 4.70112454689437 6.83726456522013 20.5117936956604 1.66227575760098
"24" -62.3306836859004 0.1 0.856886237584986 8.03641254193597 1.14188142945109 1.99876766703608 1.70083546196111 -2.42788121313788 1.29016820791806 8.16486338494319 24.4945901548296 4.41564694075317
"25" -73.2189851808394 2.1 1.95411694293143 8.07057080051397 5.09866712909857 7.05278407203 3.17061530891806 2.08687663567252 6.89185944656611 7.70121091625688 23.1036327487706 7.00491202821176
"26" -55.1463331279063 8.1 2.4080459840782 7.83630755765358 1.04995460007764 3.45800058415584 2.30742843123153 -0.0706567065790296 2.53611428569539 2.04060510423293 6.12181531269879 3.10287993924295
"27" -63.1687499872898 9.1 3.49830937454943 8.01270293385616 5.59707699189497 9.0953863664444 4.91315799416043 2.50919177778997 6.47959575633651 14.5141842938284 43.5425528814853 8.30136381211601
"28" -61.9314791384561 9.1 3.37409113556612 8.2085338034354 4.43520265429082 7.80929378985695 3.06441325577907 0.0866303301881999 2.09608581491777 10.3560318700194 31.0680956100582 7.98735511359545
"29" -21.6431301386483 7.1 3.32209488417488 8.03372866039865 0.554348950764516 3.87644383493939 0.7251383329276 -3.29275679890998 3.4346937699358 2.51173621522577 7.53520864567731 3.2373632961729
"30" -80.0915785012513 0.1 2.6775599141256 7.98423987251625 2.23022090809186 4.90778082221745 2.60040226625279 -1.14533855160698 -0.379175500720743 10.6454743222352 31.9364229667057 5.32836867639004
"31" -58.9796613923715 0.1 0.470487462910824 7.96838516921811 0.301651506001034 0.772138968911858 0.0994350155815482 -0.786920089973137 4.59624569244957 8.36965864962179 25.1089759488654 1.65037184702685
"32" -28.5100523977993 8.1 1.98793334782589 8.05726316165783 0.964984189387867 2.95291753721376 1.23977120616473 -2.92372689861804 4.83683740856311 7.3960489950446 22.1881469851338 0.803309011659219
"33" -90.4932296591021 0.1 3.26920031390619 8.08193634556947 4.05827413171495 7.32747444562114 4.87960390863009 -2.50260739331134 -1.3319894834702 15.728731710697 47.1861951320909 5.11323544423203
"34" -79.4635087854601 1.1 0.547913926292677 8.04322037359408 0.550504007047658 1.09841793334033 2.55870715016499 0.526833833893761 2.60804230120668 4.43223031049981 13.2966909314994 1.0446021136763
"35" -80.8529772595973 1.1 1.08178321592044 8.0239794258648 2.18955334444996 3.2713365603704 4.43864920525812 -2.69567844341509 -0.840995180501173 5.46429794492164 16.3928938347649 3.39910885467945
"36" -76.3570098956296 4.1 1.51988449585624 8.00188936484215 0.74563007092211 2.26551456677835 3.56123942998238 -1.24485484603792 -0.250314491612633 2.14265393608336 6.42796180825009 5.24332256423923
"37" -69.3761607546616 0.1 0.646508910134435 8.14676102430375 1.86144061499418 2.50794952512862 2.64427365618758 -2.63683611596934 1.0344799029404 9.13982686878418 27.4194806063526 3.46704058395704
"38" -83.9694426174164 4.1 2.91070530901197 8.03864208506525 3.44690035595292 6.3576056649649 4.05146902776323 0.478119095554575 1.79709989538706 3.99245251953127 11.9773575585938 5.90206914932091
"39" -45.1293376839905 4.1 2.37404478178592 7.95533632368612 1.76788257048617 4.14192735227209 2.06071597174741 -3.07185142952949 -0.744723004922226 7.04102309258044 21.1230692777413 4.8198221667751
"40" -57.3759988973639 6.1 1.33451715634204 7.91690712242606 2.87920213982145 4.21371929616349 1.838394444203 -0.305114047136158 5.14788055439704 1.84655785832414 5.53967357497241 0.354904130037694
"41" -35.6282962182417 7.1 0.0194051045272499 8.19659082325633 2.40864085440334 2.42804595893059 0.165510887745768 -1.66978882136755 -0.744287540335065 5.511280978056 16.533842934168 6.5663118058915
"42" -98.4440718985337 2.1 3.18093296213075 8.02666272661138 2.40981330862769 5.59074627075844 4.94788415846415 -0.0092279352247715 0.666664361424785 13.8261303413092 41.4783910239277 0.247446665741236
"43" -11.4695785545489 8.1 3.67453660979634 8.10813351161679 1.22107936722318 4.89561597701953 0.216412019217387 -3.50604657642543 1.56622452003715 4.47549801172545 13.4264940351763 2.29010673116487
"44" -76.1027717196488 4.1 3.28010366415838 8.09618083754481 5.36060370903952 8.6407073731979 3.60501487972215 -1.47891374421306 0.33135850777681 7.18848341363873 21.5654502409162 6.99976918804228
"45" -85.4870431010069 2.1 2.74640571916243 7.79753904551717 2.20129325631467 4.9476989754771 4.54213733319193 1.84298488893546 2.99345044246967 3.99392818088342 11.9817845426502 8.74142077590998
"46" -42.3378697970295 9.1 1.57405455853324 7.87745929466308 0.170199059648516 1.74425361818176 1.76716179586947 -1.55011153896339 2.03745642729764 8.96261888830301 26.887856664909 1.23040988096811
"47" -27.681384076617 9.1 0.627991244161967 7.90876068746065 0.377943732744925 1.00593497690689 0.244693717686459 -1.71768142911606 2.16593878234707 5.45151382772407 16.3545414831722 3.06056638491668
"48" -85.5252303378562 7.1 1.90191288945731 8.2413845708595 0.394236700605153 2.29614959006246 4.99881699797697 0.208020115736872 1.91150177351225 6.34494899304298 19.034846979129 6.69520445750432
"49" -97.3553421836656 0.1 3.37651314160554 8.13076966452424 1.64277844442674 5.01929158603227 4.90752034820616 -1.8535590171814 3.86865372350832 3.52193053644946 10.5657916093484 2.67852794533571
"50" -63.9379940234346 0.1 0.640036528103519 8.03043558571742 6.12427792931292 6.76431445741644 1.2161955726333 1.77754309703596 7.4091736674216 15.8452611791019 47.5357835373057 1.70864337829814
"51" -62.734208378914 2.1 1.38340051608859 8.01477912388599 0.492207404444577 1.87560792053316 1.09633060521446 -0.657474527368322 1.11469650970807 16.6120898898675 49.8362696696025 6.46137218228757
"52" -81.9286891573595 3.1 2.54077346590115 8.14747578917673 2.60215904730006 5.14293251320121 3.4571651101578 0.695963409263641 9.72854052718519 12.3072949791389 36.9218849374166 3.41538027087226
"53" -73.8003425427793 1.1 1.54494561192114 7.84430170276046 0.186934137868753 1.73187974978989 3.9163744088728 -2.77172745275311 -1.44598314881836 4.97105409841028 14.9131622952308 8.01604411731434
"54" -47.3714058953309 8.1 0.279858500524424 7.91353107327682 5.57789524947095 5.85775374999537 1.3829655747395 -0.194857597816736 3.42288353426001 4.25939437181584 12.7781831154475 1.89351086632588
"55" -58.3743129675318 4.1 2.82915025854018 7.86382252616982 4.5355016131236 7.36465187166378 1.76735683111474 1.37220438476652 3.32346429707231 4.12537386654737 12.3761215996421 4.30445691312943
"56" -79.6175050958273 4.1 0.544458108490799 7.83939353719293 0.554077883894157 1.09853599238496 4.7447812918108 -2.07809734088369 0.0849435580098601 12.6213886826384 37.8641660479151 4.08481663881838
"57" -67.780720378931 2.1 0.748932596142404 8.01138373806574 0.41634923536634 1.16528183150874 2.17934109852649 1.59892284939997 9.23127330826422 5.14516831624151 15.4355049487245 1.88015368123413
"58" -67.8202012185519 1.1 1.1397274506581 7.96120066402215 1.62726080996385 2.76698826062195 1.271484894678 0.0761820359621197 4.88069564552412 8.59971284981744 25.7991385494523 0.958785664058934
"59" -85.1501414245724 5.1 0.321386908602435 7.99945852867306 8.62055190789665 8.94193881649908 4.53881351626478 -0.423646749928594 2.366835078809 7.24930838527612 21.7479251558284 13.0314577824265
"60" -50.869127394662 4.1 2.87617097827606 8.04555346884482 3.21648668201971 6.09265766029577 0.315351121826097 0.12332597700879 7.12938329458803 7.32016332837251 21.9604899851175 1.0889951113142
"61" -54.8321460464513 5.1 3.05642119161552 7.83773728735309 9.57061217186311 12.6270333634786 1.30477712024003 0.377037696773186 7.40014897910276 7.80268329180094 23.4080498754028 0.758767248732628
"62" -59.3113686563946 0.1 2.23231071168091 8.03981525169367 7.03570271938099 9.2680134310619 3.56435549678281 -3.86042583780363 -0.962736885794128 6.53057252448874 19.5917175734662 1.3688806883605
"63" -68.6482626551258 6.1 3.49665659062797 7.98223444824581 7.73181817510003 11.228474765728 3.17183752311394 -0.813564167125151 0.86730858872086 8.47116259231417 25.4134877769425 2.28707495378049
"64" -60.2610286574048 4.1 1.20275896670064 7.85539714629428 2.51307412839404 3.71583309509468 1.53710088459775 0.229680088115856 1.66091717026339 1.73045773678887 5.1913732103666 0.342284055906364
"65" -13.6071187280449 8.1 1.59988058432471 7.92258158461186 0.978378628913828 2.57825921323854 0.362854234408587 -3.35337157733738 -0.864158200189216 4.92697052220533 14.780911566616 4.58097364954087
